test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_min_cost_nodes,multi_func_min_cost_avg_modules,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_profit_nodes,multi_func_profit_avg_modules,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_worst_profit_nodes,multi_func_worst_profit_avg_modules,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,multi_func_max_users_nodes,multi_func_max_users_avg_modules,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users,single_func_nodes,single_func_avg_modules
16,150,13000000000,6,5,100,0.004,0.001,0.1,2600,11700,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-285.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0
15,125,13000000000,6,5,100,0.004,0.001,0.1,2600,11700,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-310.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0
8,175,13000000000,6,5,100,0.004,0.001,0.1,2600,7800,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-260.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0
21,50,13000000000,6,5,100,0.004,0.001,0.1,2600,15600,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-385.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0
19,0,13000000000,6,5,100,0.004,0.001,0.1,2600,15600,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-435.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0
18,200,13000000000,6,5,100,0.004,0.001,0.1,2600,11700,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-235.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0
22,75,13000000000,6,5,100,0.004,0.001,0.1,2600,15600,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-360.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0
24,125,13000000000,6,5,100,0.004,0.001,0.1,2600,15600,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-310.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0
23,100,13000000000,6,5,100,0.004,0.001,0.1,2600,15600,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-335.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0
26,175,13000000000,6,5,100,0.004,0.001,0.1,2600,15600,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-260.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0
25,150,13000000000,6,5,100,0.004,0.001,0.1,2600,15600,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-285.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0
27,200,13000000000,6,5,100,0.004,0.001,0.1,2600,15600,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-235.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0
28,0,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-435.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0
29,25,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-410.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0
32,100,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-335.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0
31,75,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-360.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0
30,50,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-385.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0
33,125,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-310.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0
35,175,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-260.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0
34,150,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-285.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0
36,200,13000000000,6,5,100,0.004,0.001,0.1,2600,19500,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-235.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0
37,0,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-435.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0
38,25,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-410.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0
39,50,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-385.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0
41,100,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-335.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0
40,75,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-360.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0
42,125,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-310.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0
43,150,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-285.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0
46,0,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-435.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0
44,175,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-260.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0
47,25,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-410.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0
45,200,13000000000,6,5,100,0.004,0.001,0.1,2600,23400,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-235.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0
49,75,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-360.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0
48,50,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-385.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0
50,100,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-335.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0
51,125,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-310.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0
53,175,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-260.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0
52,150,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-285.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0
54,200,13000000000,6,5,100,0.004,0.001,0.1,2600,27300,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-235.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0
55,0,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-435.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0
56,25,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-410.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0
57,50,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-385.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0
58,75,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-360.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0
59,100,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-335.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-68.80000000000001,1.0,6,1.0
60,125,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-310.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-43.80000000000001,1.0,6,1.0
61,150,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-285.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-18.80000000000001,1.0,6,1.0
64,0,13000000000,6,5,100,0.004,0.001,0.1,2600,35100,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-435.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-168.8,1.0,6,1.0
62,175,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-260.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0,168.8,130.0,38.800000000000004,6.199999999999989,1.0,6,1.0
63,200,13000000000,6,5,100,0.004,0.001,0.1,2600,31200,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-235.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0,168.8,130.0,38.800000000000004,31.19999999999999,1.0,6,1.0
65,25,13000000000,6,5,100,0.004,0.001,0.1,2600,35100,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-410.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0,168.8,130.0,38.800000000000004,-143.8,1.0,6,1.0
66,50,13000000000,6,5,100,0.004,0.001,0.1,2600,35100,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-385.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-118.80000000000001,1.0,6,1.0
67,75,13000000000,6,5,100,0.004,0.001,0.1,2600,35100,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,435.9000000000001,378.30000000000007,57.6,-360.9000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0,168.8,130.0,38.800000000000004,-93.80000000000001,1.0,6,1.0
