test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_min_cost_nodes,multi_func_min_cost_avg_modules,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_profit_nodes,multi_func_profit_avg_modules,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_worst_profit_nodes,multi_func_worst_profit_avg_modules,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,multi_func_max_users_nodes,multi_func_max_users_avg_modules,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users,single_func_nodes,single_func_avg_modules,multi_func_min_cost_cost_per_user,multi_func_min_cost_profit_per_user,multi_func_min_cost_deploy_cost_per_user,multi_func_min_cost_comm_cost_per_user,multi_func_profit_cost_per_user,multi_func_profit_profit_per_user,multi_func_profit_deploy_cost_per_user,multi_func_profit_comm_cost_per_user,multi_func_worst_profit_cost_per_user,multi_func_worst_profit_profit_per_user,multi_func_worst_profit_deploy_cost_per_user,multi_func_worst_profit_comm_cost_per_user,multi_func_max_users_cost_per_user,multi_func_max_users_profit_per_user,multi_func_max_users_deploy_cost_per_user,multi_func_max_users_comm_cost_per_user,single_func_cost_per_user,single_func_profit_per_user,single_func_deploy_cost_per_user,single_func_comm_cost_per_user
297,400,13000000000,3,5,100,0.004,0.001,0.1,9100,31200,93.0,91.0,2.0,307.0,1,2,1.5,93.0,91.0,2.0,307.0,1,2,1.5,430.2,408.2,22.0,-30.19999999999999,1,2,1.5,93.0,91.0,2.0,307.0,1,2,1.5,102.4,91.0,11.4,297.6,1,3,1.0,93.0,307.0,91.0,2.0,93.0,307.0,91.0,2.0,430.2,-30.19999999999999,408.2,22.0,93.0,307.0,91.0,2.0,102.4,297.6,91.0,11.4
307,0,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,-93.0,1,2,1.5,93.0,91.0,2.0,-93.0,1,2,1.5,430.2,408.2,22.0,-430.2,1,2,1.5,93.0,91.0,2.0,-93.0,1,2,1.5,102.4,91.0,11.4,-102.4,1,3,1.0,93.0,-93.0,91.0,2.0,93.0,-93.0,91.0,2.0,430.2,-430.2,408.2,22.0,93.0,-93.0,91.0,2.0,102.4,-102.4,91.0,11.4
303,250,13000000000,3,5,100,0.004,0.001,0.1,9100,35100,93.0,91.0,2.0,157.0,1,2,1.5,93.0,91.0,2.0,157.0,1,2,1.5,430.2,408.2,22.0,-180.2,1,2,1.5,93.0,91.0,2.0,157.0,1,2,1.5,102.4,91.0,11.4,147.6,1,3,1.0,93.0,157.0,91.0,2.0,93.0,157.0,91.0,2.0,430.2,-180.2,408.2,22.0,93.0,157.0,91.0,2.0,102.4,147.6,91.0,11.4
306,400,13000000000,3,5,100,0.004,0.001,0.1,9100,35100,93.0,91.0,2.0,307.0,1,2,1.5,93.0,91.0,2.0,307.0,1,2,1.5,430.2,408.2,22.0,-30.19999999999999,1,2,1.5,93.0,91.0,2.0,307.0,1,2,1.5,102.4,91.0,11.4,297.6,1,3,1.0,93.0,307.0,91.0,2.0,93.0,307.0,91.0,2.0,430.2,-30.19999999999999,408.2,22.0,93.0,307.0,91.0,2.0,102.4,297.6,91.0,11.4
284,200,13000000000,3,5,100,0.004,0.001,0.1,9100,27300,93.0,91.0,2.0,107.0,1,2,1.5,93.0,91.0,2.0,107.0,1,2,1.5,430.2,408.2,22.0,-230.2,1,2,1.5,93.0,91.0,2.0,107.0,1,2,1.5,102.4,91.0,11.4,97.6,1,3,1.0,93.0,107.0,91.0,2.0,93.0,107.0,91.0,2.0,430.2,-230.2,408.2,22.0,93.0,107.0,91.0,2.0,102.4,97.6,91.0,11.4
299,50,13000000000,3,5,100,0.004,0.001,0.1,9100,35100,93.0,91.0,2.0,-43.0,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,430.2,408.2,22.0,-380.2,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,102.4,91.0,11.4,-52.400000000000006,1,3,1.0,93.0,-43.0,91.0,2.0,93.0,-43.0,91.0,2.0,430.2,-380.2,408.2,22.0,93.0,-43.0,91.0,2.0,102.4,-52.400000000000006,91.0,11.4
312,250,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,157.0,1,2,1.5,93.0,91.0,2.0,157.0,1,2,1.5,430.2,408.2,22.0,-180.2,1,2,1.5,93.0,91.0,2.0,157.0,1,2,1.5,102.4,91.0,11.4,147.6,1,3,1.0,93.0,157.0,91.0,2.0,93.0,157.0,91.0,2.0,430.2,-180.2,408.2,22.0,93.0,157.0,91.0,2.0,102.4,147.6,91.0,11.4
314,350,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,257.0,1,2,1.5,93.0,91.0,2.0,257.0,1,2,1.5,430.2,408.2,22.0,-80.19999999999999,1,2,1.5,93.0,91.0,2.0,257.0,1,2,1.5,102.4,91.0,11.4,247.6,1,3,1.0,93.0,257.0,91.0,2.0,93.0,257.0,91.0,2.0,430.2,-80.19999999999999,408.2,22.0,93.0,257.0,91.0,2.0,102.4,247.6,91.0,11.4
313,300,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,207.0,1,2,1.5,93.0,91.0,2.0,207.0,1,2,1.5,430.2,408.2,22.0,-130.2,1,2,1.5,93.0,91.0,2.0,207.0,1,2,1.5,102.4,91.0,11.4,197.6,1,3,1.0,93.0,207.0,91.0,2.0,93.0,207.0,91.0,2.0,430.2,-130.2,408.2,22.0,93.0,207.0,91.0,2.0,102.4,197.6,91.0,11.4
311,200,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,107.0,1,2,1.5,93.0,91.0,2.0,107.0,1,2,1.5,430.2,408.2,22.0,-230.2,1,2,1.5,93.0,91.0,2.0,107.0,1,2,1.5,102.4,91.0,11.4,97.6,1,3,1.0,93.0,107.0,91.0,2.0,93.0,107.0,91.0,2.0,430.2,-230.2,408.2,22.0,93.0,107.0,91.0,2.0,102.4,97.6,91.0,11.4
281,50,13000000000,3,5,100,0.004,0.001,0.1,9100,27300,93.0,91.0,2.0,-43.0,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,430.2,408.2,22.0,-380.2,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,102.4,91.0,11.4,-52.400000000000006,1,3,1.0,93.0,-43.0,91.0,2.0,93.0,-43.0,91.0,2.0,430.2,-380.2,408.2,22.0,93.0,-43.0,91.0,2.0,102.4,-52.400000000000006,91.0,11.4
308,50,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,-43.0,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,430.2,408.2,22.0,-380.2,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,102.4,91.0,11.4,-52.400000000000006,1,3,1.0,93.0,-43.0,91.0,2.0,93.0,-43.0,91.0,2.0,430.2,-380.2,408.2,22.0,93.0,-43.0,91.0,2.0,102.4,-52.400000000000006,91.0,11.4
317,50,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,-43.400000000000006,1,2,1.5,93.4,91.0,2.4000000000000004,-43.400000000000006,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-377.2000000000001,1,3,1.0,93.4,91.0,2.4000000000000004,-43.400000000000006,1,2,1.5,102.4,91.0,11.4,-52.400000000000006,1,3,1.0,93.4,-43.400000000000006,91.0,2.4000000000000004,93.4,-43.400000000000006,91.0,2.4000000000000004,427.2000000000001,-377.2000000000001,408.2000000000001,19.0,93.4,-43.400000000000006,91.0,2.4000000000000004,102.4,-52.400000000000006,91.0,11.4
287,350,13000000000,3,5,100,0.004,0.001,0.1,9100,27300,93.0,91.0,2.0,257.0,1,2,1.5,93.0,91.0,2.0,257.0,1,2,1.5,430.2,408.2,22.0,-80.19999999999999,1,2,1.5,93.0,91.0,2.0,257.0,1,2,1.5,102.4,91.0,11.4,247.6,1,3,1.0,93.0,257.0,91.0,2.0,93.0,257.0,91.0,2.0,430.2,-80.19999999999999,408.2,22.0,93.0,257.0,91.0,2.0,102.4,247.6,91.0,11.4
305,350,13000000000,3,5,100,0.004,0.001,0.1,9100,35100,93.0,91.0,2.0,257.0,1,2,1.5,93.0,91.0,2.0,257.0,1,2,1.5,430.2,408.2,22.0,-80.19999999999999,1,2,1.5,93.0,91.0,2.0,257.0,1,2,1.5,102.4,91.0,11.4,247.6,1,3,1.0,93.0,257.0,91.0,2.0,93.0,257.0,91.0,2.0,430.2,-80.19999999999999,408.2,22.0,93.0,257.0,91.0,2.0,102.4,247.6,91.0,11.4
310,150,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,57.0,1,2,1.5,93.0,91.0,2.0,57.0,1,2,1.5,430.2,408.2,22.0,-280.2,1,2,1.5,93.0,91.0,2.0,57.0,1,2,1.5,102.4,91.0,11.4,47.6,1,3,1.0,93.0,57.0,91.0,2.0,93.0,57.0,91.0,2.0,430.2,-280.2,408.2,22.0,93.0,57.0,91.0,2.0,102.4,47.6,91.0,11.4
320,200,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,106.6,1,2,1.5,93.4,91.0,2.4000000000000004,106.6,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-227.20000000000005,1,3,1.0,93.4,91.0,2.4000000000000004,106.6,1,2,1.5,102.4,91.0,11.4,97.6,1,3,1.0,93.4,106.6,91.0,2.4000000000000004,93.4,106.6,91.0,2.4000000000000004,427.2000000000001,-227.20000000000005,408.2000000000001,19.0,93.4,106.6,91.0,2.4000000000000004,102.4,97.6,91.0,11.4
319,150,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,56.6,1,2,1.5,93.4,91.0,2.4000000000000004,56.6,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-277.20000000000005,1,3,1.0,93.4,91.0,2.4000000000000004,56.6,1,2,1.5,102.4,91.0,11.4,47.6,1,3,1.0,93.4,56.6,91.0,2.4000000000000004,93.4,56.6,91.0,2.4000000000000004,427.2000000000001,-277.20000000000005,408.2000000000001,19.0,93.4,56.6,91.0,2.4000000000000004,102.4,47.6,91.0,11.4
318,100,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,6.599999999999994,1,2,1.5,93.4,91.0,2.4000000000000004,6.599999999999994,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-327.20000000000005,1,3,1.0,93.4,91.0,2.4000000000000004,6.599999999999994,1,2,1.5,102.4,91.0,11.4,-2.4000000000000057,1,3,1.0,93.4,6.599999999999994,91.0,2.4000000000000004,93.4,6.599999999999994,91.0,2.4000000000000004,427.2000000000001,-327.20000000000005,408.2000000000001,19.0,93.4,6.599999999999994,91.0,2.4000000000000004,102.4,-2.4000000000000057,91.0,11.4
309,100,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,7.0,1,2,1.5,93.0,91.0,2.0,7.0,1,2,1.5,430.2,408.2,22.0,-330.2,1,2,1.5,93.0,91.0,2.0,7.0,1,2,1.5,102.4,91.0,11.4,-2.4000000000000057,1,3,1.0,93.0,7.0,91.0,2.0,93.0,7.0,91.0,2.0,430.2,-330.2,408.2,22.0,93.0,7.0,91.0,2.0,102.4,-2.4000000000000057,91.0,11.4
315,400,13000000000,3,5,100,0.004,0.001,0.1,9100,39000,93.0,91.0,2.0,307.0,1,2,1.5,93.0,91.0,2.0,307.0,1,2,1.5,430.2,408.2,22.0,-30.19999999999999,1,2,1.5,93.0,91.0,2.0,307.0,1,2,1.5,102.4,91.0,11.4,297.6,1,3,1.0,93.0,307.0,91.0,2.0,93.0,307.0,91.0,2.0,430.2,-30.19999999999999,408.2,22.0,93.0,307.0,91.0,2.0,102.4,297.6,91.0,11.4
321,250,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,156.6,1,2,1.5,93.4,91.0,2.4000000000000004,156.6,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-177.20000000000005,1,3,1.0,93.4,91.0,2.4000000000000004,156.6,1,2,1.5,102.4,91.0,11.4,147.6,1,3,1.0,93.4,156.6,91.0,2.4000000000000004,93.4,156.6,91.0,2.4000000000000004,427.2000000000001,-177.20000000000005,408.2000000000001,19.0,93.4,156.6,91.0,2.4000000000000004,102.4,147.6,91.0,11.4
322,300,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,206.6,1,2,1.5,93.4,91.0,2.4000000000000004,206.6,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-127.20000000000005,1,3,1.0,93.4,91.0,2.4000000000000004,206.6,1,2,1.5,102.4,91.0,11.4,197.6,1,3,1.0,93.4,206.6,91.0,2.4000000000000004,93.4,206.6,91.0,2.4000000000000004,427.2000000000001,-127.20000000000005,408.2000000000001,19.0,93.4,206.6,91.0,2.4000000000000004,102.4,197.6,91.0,11.4
301,150,13000000000,3,5,100,0.004,0.001,0.1,9100,35100,93.0,91.0,2.0,57.0,1,2,1.5,93.0,91.0,2.0,57.0,1,2,1.5,430.2,408.2,22.0,-280.2,1,2,1.5,93.0,91.0,2.0,57.0,1,2,1.5,102.4,91.0,11.4,47.6,1,3,1.0,93.0,57.0,91.0,2.0,93.0,57.0,91.0,2.0,430.2,-280.2,408.2,22.0,93.0,57.0,91.0,2.0,102.4,47.6,91.0,11.4
316,0,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,-93.4,1,2,1.5,93.4,91.0,2.4000000000000004,-93.4,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-427.2000000000001,1,3,1.0,93.4,91.0,2.4000000000000004,-93.4,1,2,1.5,102.4,91.0,11.4,-102.4,1,3,1.0,93.4,-93.4,91.0,2.4000000000000004,93.4,-93.4,91.0,2.4000000000000004,427.2000000000001,-427.2000000000001,408.2000000000001,19.0,93.4,-93.4,91.0,2.4000000000000004,102.4,-102.4,91.0,11.4
325,0,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,-93.0,1,2,1.5,93.0,91.0,2.0,-93.0,1,2,1.5,430.2,408.2,22.0,-430.2,1,2,1.5,93.0,91.0,2.0,-93.0,1,2,1.5,102.4,91.0,11.4,-102.4,1,3,1.0,93.0,-93.0,91.0,2.0,93.0,-93.0,91.0,2.0,430.2,-430.2,408.2,22.0,93.0,-93.0,91.0,2.0,102.4,-102.4,91.0,11.4
329,200,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,107.0,1,2,1.5,93.0,91.0,2.0,107.0,1,2,1.5,430.2,408.2,22.0,-230.2,1,2,1.5,93.0,91.0,2.0,107.0,1,2,1.5,102.4,91.0,11.4,97.6,1,3,1.0,93.0,107.0,91.0,2.0,93.0,107.0,91.0,2.0,430.2,-230.2,408.2,22.0,93.0,107.0,91.0,2.0,102.4,97.6,91.0,11.4
328,150,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,57.0,1,2,1.5,93.0,91.0,2.0,57.0,1,2,1.5,430.2,408.2,22.0,-280.2,1,2,1.5,93.0,91.0,2.0,57.0,1,2,1.5,102.4,91.0,11.4,47.6,1,3,1.0,93.0,57.0,91.0,2.0,93.0,57.0,91.0,2.0,430.2,-280.2,408.2,22.0,93.0,57.0,91.0,2.0,102.4,47.6,91.0,11.4
323,350,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,256.6,1,2,1.5,93.4,91.0,2.4000000000000004,256.6,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-77.20000000000005,1,3,1.0,93.4,91.0,2.4000000000000004,256.6,1,2,1.5,102.4,91.0,11.4,247.6,1,3,1.0,93.4,256.6,91.0,2.4000000000000004,93.4,256.6,91.0,2.4000000000000004,427.2000000000001,-77.20000000000005,408.2000000000001,19.0,93.4,256.6,91.0,2.4000000000000004,102.4,247.6,91.0,11.4
324,400,13000000000,3,5,100,0.004,0.001,0.1,10400,23400,93.4,91.0,2.4000000000000004,306.6,1,2,1.5,93.4,91.0,2.4000000000000004,306.6,1,2,1.5,427.2000000000001,408.2000000000001,19.0,-27.200000000000045,1,3,1.0,93.4,91.0,2.4000000000000004,306.6,1,2,1.5,102.4,91.0,11.4,297.6,1,3,1.0,93.4,306.6,91.0,2.4000000000000004,93.4,306.6,91.0,2.4000000000000004,427.2000000000001,-27.200000000000045,408.2000000000001,19.0,93.4,306.6,91.0,2.4000000000000004,102.4,297.6,91.0,11.4
327,100,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,7.0,1,2,1.5,93.0,91.0,2.0,7.0,1,2,1.5,430.2,408.2,22.0,-330.2,1,2,1.5,93.0,91.0,2.0,7.0,1,2,1.5,102.4,91.0,11.4,-2.4000000000000057,1,3,1.0,93.0,7.0,91.0,2.0,93.0,7.0,91.0,2.0,430.2,-330.2,408.2,22.0,93.0,7.0,91.0,2.0,102.4,-2.4000000000000057,91.0,11.4
326,50,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,-43.0,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,430.2,408.2,22.0,-380.2,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,102.4,91.0,11.4,-52.400000000000006,1,3,1.0,93.0,-43.0,91.0,2.0,93.0,-43.0,91.0,2.0,430.2,-380.2,408.2,22.0,93.0,-43.0,91.0,2.0,102.4,-52.400000000000006,91.0,11.4
330,250,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,157.0,1,2,1.5,93.0,91.0,2.0,157.0,1,2,1.5,430.2,408.2,22.0,-180.2,1,2,1.5,93.0,91.0,2.0,157.0,1,2,1.5,102.4,91.0,11.4,147.6,1,3,1.0,93.0,157.0,91.0,2.0,93.0,157.0,91.0,2.0,430.2,-180.2,408.2,22.0,93.0,157.0,91.0,2.0,102.4,147.6,91.0,11.4
331,300,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,207.0,1,2,1.5,93.0,91.0,2.0,207.0,1,2,1.5,430.2,408.2,22.0,-130.2,1,2,1.5,93.0,91.0,2.0,207.0,1,2,1.5,102.4,91.0,11.4,197.6,1,3,1.0,93.0,207.0,91.0,2.0,93.0,207.0,91.0,2.0,430.2,-130.2,408.2,22.0,93.0,207.0,91.0,2.0,102.4,197.6,91.0,11.4
335,50,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,-43.0,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,854.4000000000001,816.4000000000001,38.0,-754.4000000000001,2,3,1.0,204.8,182.0,22.8,-104.8,2,3,1.0,204.8,182.0,22.8,-104.8,2,3,1.0,93.0,-43.0,91.0,2.0,93.0,-43.0,91.0,2.0,427.20000000000005,-377.20000000000005,408.20000000000005,19.0,102.4,-52.4,91.0,11.4,102.4,-52.4,91.0,11.4
333,400,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,307.0,1,2,1.5,93.0,91.0,2.0,307.0,1,2,1.5,430.2,408.2,22.0,-30.19999999999999,1,2,1.5,93.0,91.0,2.0,307.0,1,2,1.5,102.4,91.0,11.4,297.6,1,3,1.0,93.0,307.0,91.0,2.0,93.0,307.0,91.0,2.0,430.2,-30.19999999999999,408.2,22.0,93.0,307.0,91.0,2.0,102.4,297.6,91.0,11.4
334,0,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,-93.0,1,2,1.5,93.0,91.0,2.0,-93.0,1,2,1.5,854.4000000000001,816.4000000000001,38.0,-854.4000000000001,2,3,1.0,204.8,182.0,22.8,-204.8,2,3,1.0,204.8,182.0,22.8,-204.8,2,3,1.0,93.0,-93.0,91.0,2.0,93.0,-93.0,91.0,2.0,427.20000000000005,-427.20000000000005,408.20000000000005,19.0,102.4,-102.4,91.0,11.4,102.4,-102.4,91.0,11.4
339,250,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,157.0,1,2,1.5,204.8,182.0,22.8,295.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-354.4000000000001,2,3,1.0,204.8,182.0,22.8,295.2,2,3,1.0,204.8,182.0,22.8,295.2,2,3,1.0,93.0,157.0,91.0,2.0,102.4,147.6,91.0,11.4,427.20000000000005,-177.20000000000005,408.20000000000005,19.0,102.4,147.6,91.0,11.4,102.4,147.6,91.0,11.4
337,150,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,57.0,1,2,1.5,204.8,182.0,22.8,95.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-554.4000000000001,2,3,1.0,204.8,182.0,22.8,95.2,2,3,1.0,204.8,182.0,22.8,95.2,2,3,1.0,93.0,57.0,91.0,2.0,102.4,47.6,91.0,11.4,427.20000000000005,-277.20000000000005,408.20000000000005,19.0,102.4,47.6,91.0,11.4,102.4,47.6,91.0,11.4
332,350,13000000000,3,5,100,0.004,0.001,0.1,10400,27300,93.0,91.0,2.0,257.0,1,2,1.5,93.0,91.0,2.0,257.0,1,2,1.5,430.2,408.2,22.0,-80.19999999999999,1,2,1.5,93.0,91.0,2.0,257.0,1,2,1.5,102.4,91.0,11.4,247.6,1,3,1.0,93.0,257.0,91.0,2.0,93.0,257.0,91.0,2.0,430.2,-80.19999999999999,408.2,22.0,93.0,257.0,91.0,2.0,102.4,247.6,91.0,11.4
341,350,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,257.0,1,2,1.5,204.8,182.0,22.8,495.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-154.4000000000001,2,3,1.0,204.8,182.0,22.8,495.2,2,3,1.0,204.8,182.0,22.8,495.2,2,3,1.0,93.0,257.0,91.0,2.0,102.4,247.6,91.0,11.4,427.20000000000005,-77.20000000000005,408.20000000000005,19.0,102.4,247.6,91.0,11.4,102.4,247.6,91.0,11.4
336,100,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,7.0,1,2,1.5,93.0,91.0,2.0,7.0,1,2,1.5,854.4000000000001,816.4000000000001,38.0,-654.4000000000001,2,3,1.0,204.8,182.0,22.8,-4.800000000000011,2,3,1.0,204.8,182.0,22.8,-4.800000000000011,2,3,1.0,93.0,7.0,91.0,2.0,93.0,7.0,91.0,2.0,427.20000000000005,-327.20000000000005,408.20000000000005,19.0,102.4,-2.4000000000000057,91.0,11.4,102.4,-2.4000000000000057,91.0,11.4
340,300,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,207.0,1,2,1.5,204.8,182.0,22.8,395.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-254.4000000000001,2,3,1.0,204.8,182.0,22.8,395.2,2,3,1.0,204.8,182.0,22.8,395.2,2,3,1.0,93.0,207.0,91.0,2.0,102.4,197.6,91.0,11.4,427.20000000000005,-127.20000000000005,408.20000000000005,19.0,102.4,197.6,91.0,11.4,102.4,197.6,91.0,11.4
344,50,13000000000,3,5,100,0.004,0.001,0.1,10400,35100,93.0,91.0,2.0,-43.0,1,2,1.5,93.0,91.0,2.0,-43.0,1,2,1.5,854.4000000000001,816.4000000000001,38.0,-754.4000000000001,2,3,1.0,204.8,182.0,22.8,-104.8,2,3,1.0,204.8,182.0,22.8,-104.8,2,3,1.0,93.0,-43.0,91.0,2.0,93.0,-43.0,91.0,2.0,427.20000000000005,-377.20000000000005,408.20000000000005,19.0,102.4,-52.4,91.0,11.4,102.4,-52.4,91.0,11.4
342,400,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,307.0,1,2,1.5,204.8,182.0,22.8,595.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-54.40000000000009,2,3,1.0,204.8,182.0,22.8,595.2,2,3,1.0,204.8,182.0,22.8,595.2,2,3,1.0,93.0,307.0,91.0,2.0,102.4,297.6,91.0,11.4,427.20000000000005,-27.200000000000045,408.20000000000005,19.0,102.4,297.6,91.0,11.4,102.4,297.6,91.0,11.4
346,150,13000000000,3,5,100,0.004,0.001,0.1,10400,35100,93.0,91.0,2.0,57.0,1,2,1.5,204.8,182.0,22.8,95.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-554.4000000000001,2,3,1.0,204.8,182.0,22.8,95.2,2,3,1.0,204.8,182.0,22.8,95.2,2,3,1.0,93.0,57.0,91.0,2.0,102.4,47.6,91.0,11.4,427.20000000000005,-277.20000000000005,408.20000000000005,19.0,102.4,47.6,91.0,11.4,102.4,47.6,91.0,11.4
343,0,13000000000,3,5,100,0.004,0.001,0.1,10400,35100,93.0,91.0,2.0,-93.0,1,2,1.5,93.0,91.0,2.0,-93.0,1,2,1.5,854.4000000000001,816.4000000000001,38.0,-854.4000000000001,2,3,1.0,204.8,182.0,22.8,-204.8,2,3,1.0,204.8,182.0,22.8,-204.8,2,3,1.0,93.0,-93.0,91.0,2.0,93.0,-93.0,91.0,2.0,427.20000000000005,-427.20000000000005,408.20000000000005,19.0,102.4,-102.4,91.0,11.4,102.4,-102.4,91.0,11.4
349,300,13000000000,3,5,100,0.004,0.001,0.1,10400,35100,93.0,91.0,2.0,207.0,1,2,1.5,204.8,182.0,22.8,395.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-254.4000000000001,2,3,1.0,204.8,182.0,22.8,395.2,2,3,1.0,204.8,182.0,22.8,395.2,2,3,1.0,93.0,207.0,91.0,2.0,102.4,197.6,91.0,11.4,427.20000000000005,-127.20000000000005,408.20000000000005,19.0,102.4,197.6,91.0,11.4,102.4,197.6,91.0,11.4
351,400,13000000000,3,5,100,0.004,0.001,0.1,10400,35100,93.0,91.0,2.0,307.0,1,2,1.5,204.8,182.0,22.8,595.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-54.40000000000009,2,3,1.0,204.8,182.0,22.8,595.2,2,3,1.0,204.8,182.0,22.8,595.2,2,3,1.0,93.0,307.0,91.0,2.0,102.4,297.6,91.0,11.4,427.20000000000005,-27.200000000000045,408.20000000000005,19.0,102.4,297.6,91.0,11.4,102.4,297.6,91.0,11.4
350,350,13000000000,3,5,100,0.004,0.001,0.1,10400,35100,93.0,91.0,2.0,257.0,1,2,1.5,204.8,182.0,22.8,495.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-154.4000000000001,2,3,1.0,204.8,182.0,22.8,495.2,2,3,1.0,204.8,182.0,22.8,495.2,2,3,1.0,93.0,257.0,91.0,2.0,102.4,247.6,91.0,11.4,427.20000000000005,-77.20000000000005,408.20000000000005,19.0,102.4,247.6,91.0,11.4,102.4,247.6,91.0,11.4
338,200,13000000000,3,5,100,0.004,0.001,0.1,10400,31200,93.0,91.0,2.0,107.0,1,2,1.5,204.8,182.0,22.8,195.2,2,3,1.0,854.4000000000001,816.4000000000001,38.0,-454.4000000000001,2,3,1.0,204.8,182.0,22.8,195.2,2,3,1.0,204.8,182.0,22.8,195.2,2,3,1.0,93.0,107.0,91.0,2.0,102.4,97.6,91.0,11.4,427.20000000000005,-227.20000000000005,408.20000000000005,19.0,102.4,97.6,91.0,11.4,102.4,97.6,91.0,11.4
