test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_min_cost_nodes,multi_func_min_cost_avg_modules,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_profit_nodes,multi_func_profit_avg_modules,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_worst_profit_nodes,multi_func_worst_profit_avg_modules,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,multi_func_max_users_nodes,multi_func_max_users_avg_modules,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users,single_func_nodes,single_func_avg_modules
17,25,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,415.6,405.6,10.0,-390.6,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0
19,75,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,415.6,405.6,10.0,-340.6,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0
20,100,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,415.6,405.6,10.0,-315.6,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0
21,125,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,415.6,405.6,10.0,-290.6,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0
22,150,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,415.6,405.6,10.0,-265.6,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0
24,200,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,107.0,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0,415.6,405.6,10.0,-215.60000000000002,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0
23,175,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,82.0,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0,415.6,405.6,10.0,-240.60000000000002,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0
25,225,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,132.0,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0,415.6,405.6,10.0,-190.60000000000002,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0
26,250,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,157.0,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0,415.6,405.6,10.0,-165.60000000000002,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0
27,275,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,182.0,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0,415.6,405.6,10.0,-140.60000000000002,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0
29,325,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,232.0,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0,415.6,405.6,10.0,-90.60000000000002,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0
28,300,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,207.0,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0,415.6,405.6,10.0,-115.60000000000002,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0
30,350,13000000000,2,5,100,0.004,0.001,0.1,7800,27300,93.0,91.0,2.0,257.0,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0,415.6,405.6,10.0,-65.60000000000002,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0
31,0,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,-93.0,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0,415.6,405.6,10.0,-415.6,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0
33,50,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,-43.0,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0,415.6,405.6,10.0,-365.6,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0
32,25,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,415.6,405.6,10.0,-390.6,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0
34,75,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,415.6,405.6,10.0,-340.6,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0
35,100,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,415.6,405.6,10.0,-315.6,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0
37,150,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,415.6,405.6,10.0,-265.6,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0
36,125,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,415.6,405.6,10.0,-290.6,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0
40,225,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,132.0,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0,415.6,405.6,10.0,-190.60000000000002,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0
38,175,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,82.0,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0,415.6,405.6,10.0,-240.60000000000002,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0
39,200,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,107.0,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0,415.6,405.6,10.0,-215.60000000000002,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0
41,250,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,157.0,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0,415.6,405.6,10.0,-165.60000000000002,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0
42,275,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,182.0,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0,415.6,405.6,10.0,-140.60000000000002,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0
43,300,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,207.0,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0,415.6,405.6,10.0,-115.60000000000002,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0
44,325,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,232.0,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0,415.6,405.6,10.0,-90.60000000000002,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0
46,0,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,-93.0,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0,415.6,405.6,10.0,-415.6,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0
45,350,13000000000,2,5,100,0.004,0.001,0.1,7800,31200,93.0,91.0,2.0,257.0,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0,415.6,405.6,10.0,-65.60000000000002,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0
47,25,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,415.6,405.6,10.0,-390.6,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0
48,50,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,-43.0,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0,415.6,405.6,10.0,-365.6,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0
53,175,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,82.0,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0,415.6,405.6,10.0,-240.60000000000002,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0
52,150,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,415.6,405.6,10.0,-265.6,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0
49,75,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,415.6,405.6,10.0,-340.6,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0
51,125,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,415.6,405.6,10.0,-290.6,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0
54,200,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,107.0,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0,415.6,405.6,10.0,-215.60000000000002,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0
50,100,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,415.6,405.6,10.0,-315.6,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0
55,225,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,132.0,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0,415.6,405.6,10.0,-190.60000000000002,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0
56,250,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,157.0,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0,415.6,405.6,10.0,-165.60000000000002,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0
58,300,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,207.0,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0,415.6,405.6,10.0,-115.60000000000002,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0
57,275,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,182.0,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0,415.6,405.6,10.0,-140.60000000000002,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0
60,350,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,257.0,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0,415.6,405.6,10.0,-65.60000000000002,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0
59,325,13000000000,2,5,100,0.004,0.001,0.1,7800,35100,93.0,91.0,2.0,232.0,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0,415.6,405.6,10.0,-90.60000000000002,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0
61,0,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,-93.0,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0,415.6,405.6,10.0,-415.6,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0
62,25,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,415.6,405.6,10.0,-390.6,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0
63,50,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,-43.0,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0,415.6,405.6,10.0,-365.6,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0
64,75,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,415.6,405.6,10.0,-340.6,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0
65,100,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,415.6,405.6,10.0,-315.6,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0
66,125,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,415.6,405.6,10.0,-290.6,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0
67,150,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,415.6,405.6,10.0,-265.6,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0
69,200,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,107.0,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0,415.6,405.6,10.0,-215.60000000000002,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0,93.0,91.0,2.0,107.0,1,2,1.0
68,175,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,82.0,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0,415.6,405.6,10.0,-240.60000000000002,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0,93.0,91.0,2.0,82.0,1,2,1.0
71,250,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,157.0,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0,415.6,405.6,10.0,-165.60000000000002,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0,93.0,91.0,2.0,157.0,1,2,1.0
70,225,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,132.0,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0,415.6,405.6,10.0,-190.60000000000002,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0,93.0,91.0,2.0,132.0,1,2,1.0
72,275,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,182.0,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0,415.6,405.6,10.0,-140.60000000000002,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0,93.0,91.0,2.0,182.0,1,2,1.0
74,325,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,232.0,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0,415.6,405.6,10.0,-90.60000000000002,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0,93.0,91.0,2.0,232.0,1,2,1.0
75,350,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,257.0,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0,415.6,405.6,10.0,-65.60000000000002,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0,93.0,91.0,2.0,257.0,1,2,1.0
73,300,13000000000,2,5,100,0.004,0.001,0.1,7800,39000,93.0,91.0,2.0,207.0,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0,415.6,405.6,10.0,-115.60000000000002,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0,93.0,91.0,2.0,207.0,1,2,1.0
78,50,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,-43.0,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0,415.6,405.6,10.0,-365.6,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0,93.0,91.0,2.0,-43.0,1,2,1.0
77,25,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,415.6,405.6,10.0,-390.6,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0,93.0,91.0,2.0,-68.0,1,2,1.0
79,75,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,415.6,405.6,10.0,-340.6,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0,93.0,91.0,2.0,-18.0,1,2,1.0
76,0,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,-93.0,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0,415.6,405.6,10.0,-415.6,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0,93.0,91.0,2.0,-93.0,1,2,1.0
82,150,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,415.6,405.6,10.0,-265.6,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0,93.0,91.0,2.0,57.0,1,2,1.0
80,100,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,415.6,405.6,10.0,-315.6,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0,93.0,91.0,2.0,7.0,1,2,1.0
81,125,13000000000,2,5,100,0.004,0.001,0.1,9100,23400,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,415.6,405.6,10.0,-290.6,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0,93.0,91.0,2.0,32.0,1,2,1.0
