module_count,multi_func_min_cost_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_profit_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_worst_profit_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_max_users_cost,multi_func_max_users_profit,multi_func_max_users_users,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,single_func_cost,single_func_profit,single_func_users,single_func_deploy_cost,single_func_comm_cost,multi_func_min_cost_nodes,multi_func_min_cost_avg_modules,multi_func_profit_nodes,multi_func_profit_avg_modules,multi_func_worst_profit_nodes,multi_func_worst_profit_avg_modules,multi_func_max_users_nodes,multi_func_max_users_avg_modules,single_func_nodes,single_func_avg_modules,multi_func_min_cost_cost_per_user,multi_func_min_cost_profit_per_user,multi_func_min_cost_deploy_cost_per_user,multi_func_min_cost_comm_cost_per_user,multi_func_profit_cost_per_user,multi_func_profit_profit_per_user,multi_func_profit_deploy_cost_per_user,multi_func_profit_comm_cost_per_user,multi_func_worst_profit_cost_per_user,multi_func_worst_profit_profit_per_user,multi_func_worst_profit_deploy_cost_per_user,multi_func_worst_profit_comm_cost_per_user,multi_func_max_users_cost_per_user,multi_func_max_users_profit_per_user,multi_func_max_users_deploy_cost_per_user,multi_func_max_users_comm_cost_per_user,single_func_cost_per_user,single_func_profit_per_user,single_func_deploy_cost_per_user,single_func_comm_cost_per_user
5,125.11950807566616,-17.40520440548015,1.0771430367018602,110.63407883986929,14.485429235796882,140.69951446180002,-10.8378905476332,1.2139645258517808,123.08483435251206,17.614680109287953,885.8175,-678.3175,2.075,822.7375,63.080000000000005,340.81875,-133.31875000000002,2.075,281.88875,58.93,340.81875,-133.31875000000002,2.075,281.88875,58.93,3.0625,1.875,3.201388888888889,1.7447916666666667,5.0,1.0,5.0,1.0,5.0,1.0,114.41484374999999,-14.414843750000008,101.51171875000001,12.903125,115.85373263888889,-15.853732638888895,101.51171875000001,14.34201388888889,426.9,-326.9,396.5,30.400000000000002,164.25,-64.25,135.85000000000002,28.400000000000002,164.25,-64.25000000000001,135.85000000000002,28.400000000000002
