profit_per_user,multi_func_min_cost_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_profit_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_worst_profit_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_max_users_cost,multi_func_max_users_profit,multi_func_max_users_users,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,single_func_cost,single_func_profit,single_func_users,single_func_deploy_cost,single_func_comm_cost,multi_func_min_cost_nodes,multi_func_min_cost_avg_modules,multi_func_profit_nodes,multi_func_profit_avg_modules,multi_func_worst_profit_nodes,multi_func_worst_profit_avg_modules,multi_func_max_users_nodes,multi_func_max_users_avg_modules,single_func_nodes,single_func_avg_modules,multi_func_min_cost_cost_per_user,multi_func_min_cost_profit_per_user,multi_func_min_cost_deploy_cost_per_user,multi_func_min_cost_comm_cost_per_user,multi_func_profit_cost_per_user,multi_func_profit_profit_per_user,multi_func_profit_deploy_cost_per_user,multi_func_profit_comm_cost_per_user,multi_func_worst_profit_cost_per_user,multi_func_worst_profit_profit_per_user,multi_func_worst_profit_deploy_cost_per_user,multi_func_worst_profit_comm_cost_per_user,multi_func_max_users_cost_per_user,multi_func_max_users_profit_per_user,multi_func_max_users_deploy_cost_per_user,multi_func_max_users_comm_cost_per_user,single_func_cost_per_user,single_func_profit_per_user,single_func_deploy_cost_per_user,single_func_comm_cost_per_user
350,121.04761904761905,344.5201465201465,1.3301936159079017,121.04761904761905,0.0,570.3264259549975,865.8823652537938,4.103453689167975,475.01414965986396,95.31227629513346,1766.720122972266,-334.1285478806908,4.093118785975928,1629.7686281179137,136.951494854352,580.4430773591487,863.9067394906681,4.126713762428048,483.83617346938775,96.60690388976104,585.0133721437293,859.3364447060876,4.126713762428048,485.4722278911565,99.54114425257283,1.0,4.0,3.8285714285714287,1.0468027210884352,3.836734693877551,1.04,3.8979591836734695,1.0240816326530613,4.0,1.0,91.0,259.0,91.0,0.0,130.82857142857142,219.17142857142858,111.02530612244898,19.803265306122448,429.4473469387755,-79.44734693877552,399.99673469387756,29.45061224489796,132.0673469387755,217.9326530612245,112.15551020408162,19.91183673469388,132.89,217.10999999999999,112.45,20.44
355,121.04761904761905,351.171114599686,1.3301936159079017,121.04761904761905,0.0,570.3264259549975,886.3996336996337,4.103453689167975,475.01414965986396,95.31227629513346,1766.7201229722657,-313.66295395081113,4.093118785975928,1629.7686281179137,136.951494854352,580.4430773591487,884.5403083028083,4.126713762428048,483.83617346938775,96.60690388976104,585.0133721437293,879.9700135182278,4.126713762428048,485.4722278911565,99.54114425257283,1.0,4.0,3.8285714285714287,1.0468027210884352,3.836734693877551,1.04,3.8979591836734695,1.0240816326530613,4.0,1.0,91.0,264.0,91.0,0.0,130.82857142857142,224.17142857142858,111.02530612244898,19.803265306122448,429.4473469387755,-74.44734693877552,399.99673469387756,29.45061224489796,132.0673469387755,222.9326530612245,112.15551020408162,19.91183673469388,132.89,222.10999999999999,112.45,20.44
360,121.04761904761905,357.82208267922556,1.3301936159079017,121.04761904761905,0.0,570.3264259549975,906.9169021454736,4.103453689167975,475.01414965986396,95.31227629513346,1766.7201229722657,-293.1973600209314,4.093118785975928,1629.7686281179137,136.951494854352,580.4430773591487,905.1738771149486,4.126713762428048,483.83617346938775,96.60690388976104,585.0133721437293,900.6035823303681,4.126713762428048,485.4722278911565,99.54114425257283,1.0,4.0,3.8285714285714287,1.0468027210884352,3.836734693877551,1.04,3.8979591836734695,1.0240816326530613,4.0,1.0,91.0,269.0,91.0,0.0,130.82857142857142,229.17142857142858,111.02530612244898,19.803265306122448,429.4473469387755,-69.44734693877551,399.99673469387756,29.45061224489796,132.0673469387755,227.9326530612245,112.15551020408162,19.91183673469388,132.89,227.11,112.45,20.44
365,121.04761904761905,364.47305075876505,1.3301936159079017,121.04761904761905,0.0,572.456037414966,927.4533032443748,4.109340659340659,476.6939965986395,95.76204081632653,1755.9077042685205,-272.7858533303432,4.0633475368169245,1618.4727826368644,137.43492163165632,580.4430773591487,925.8074459270888,4.126713762428048,483.83617346938775,96.60690388976104,585.0133721437293,921.2371511425083,4.126713762428048,485.4722278911565,99.54114425257283,1.0,4.0,3.836734693877551,1.0440816326530613,3.816326530612245,1.0451020408163265,3.8979591836734695,1.0240816326530613,4.0,1.0,91.0,274.0,91.0,0.0,131.0704081632653,233.9295918367347,111.20836734693877,19.862040816326534,429.8432653061225,-64.84326530612245,400.10285714285715,29.740408163265307,132.0673469387755,232.9326530612245,112.15551020408162,19.91183673469388,132.89,232.11,112.45,20.44
370,121.04761904761905,371.1240188383046,1.3301936159079017,121.04761904761905,0.0,572.456037414966,948.000006541078,4.109340659340659,476.6939965986395,95.76204081632653,1755.9077042685205,-252.46911564625847,4.0633475368169245,1618.4727826368644,137.43492163165632,580.4430773591487,946.4410147392291,4.126713762428048,483.83617346938775,96.60690388976104,585.0133721437293,941.8707199546486,4.126713762428048,485.4722278911565,99.54114425257283,1.0,4.0,3.836734693877551,1.0440816326530613,3.816326530612245,1.0451020408163265,3.8979591836734695,1.0240816326530613,4.0,1.0,91.0,279.0,91.0,0.0,131.0704081632653,238.9295918367347,111.20836734693877,19.862040816326534,429.8432653061225,-59.84326530612244,400.10285714285715,29.740408163265307,132.0673469387755,237.9326530612245,112.15551020408162,19.91183673469388,132.89,237.11,112.45,20.44
