test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_min_cost_nodes,multi_func_min_cost_avg_modules,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_profit_nodes,multi_func_profit_avg_modules,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_worst_profit_nodes,multi_func_worst_profit_avg_modules,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,multi_func_max_users_nodes,multi_func_max_users_avg_modules,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users,single_func_nodes,single_func_avg_modules,multi_func_min_cost_cost_per_user,multi_func_min_cost_profit_per_user,multi_func_min_cost_deploy_cost_per_user,multi_func_min_cost_comm_cost_per_user,multi_func_profit_cost_per_user,multi_func_profit_profit_per_user,multi_func_profit_deploy_cost_per_user,multi_func_profit_comm_cost_per_user,multi_func_worst_profit_cost_per_user,multi_func_worst_profit_profit_per_user,multi_func_worst_profit_deploy_cost_per_user,multi_func_worst_profit_comm_cost_per_user,multi_func_max_users_cost_per_user,multi_func_max_users_profit_per_user,multi_func_max_users_deploy_cost_per_user,multi_func_max_users_comm_cost_per_user,single_func_cost_per_user,single_func_profit_per_user,single_func_deploy_cost_per_user,single_func_comm_cost_per_user
1504,335,13000000000,4,5,100,0.004,0.001,0.1,24000,60000,140.0,140.0,0,375.38461538461536,1.5384615384615383,1,4.0,697.4358974358976,586.6666666666667,110.7692307692308,1020.5128205128204,5.128205128205129,4,1.0,2222.564102564103,2066.666666666667,155.8974358974359,-504.615384615385,5.128205128205129,4,1.0,697.4358974358976,586.6666666666667,110.7692307692308,1020.5128205128204,5.128205128205129,4,1.0,697.4358974358976,586.6666666666667,110.7692307692308,1020.5128205128204,5.128205128205129,4,1.0,91.00000000000001,244.0,91.00000000000001,0.0,136.00000000000003,198.99999999999997,114.4,21.600000000000005,433.40000000000003,-98.40000000000006,403.0,30.4,136.00000000000003,198.99999999999997,114.4,21.600000000000005,136.00000000000003,198.99999999999997,114.4,21.600000000000005
1510,310,13000000000,4,5,100,0.004,0.001,0.1,24000,65000,151.66666666666669,151.66666666666669,0,365.00000000000006,1.6666666666666667,1,4.0,755.5555555555555,635.5555555555555,120.0,966.6666666666666,5.555555555555555,4,1.0,2407.7777777777774,2238.8888888888887,168.8888888888889,-685.5555555555552,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,966.6666666666666,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,966.6666666666666,5.555555555555555,4,1.0,91.00000000000001,219.00000000000003,91.00000000000001,0.0,136.0,174.0,114.4,21.6,433.3999999999999,-123.39999999999993,403.0,30.400000000000006,136.0,174.0,114.4,21.6,136.0,174.0,114.4,21.6
1506,345,13000000000,4,5,100,0.004,0.001,0.1,24000,60000,140.0,140.0,0,390.7692307692308,1.5384615384615383,1,4.0,697.4358974358976,586.6666666666667,110.7692307692308,1071.7948717948716,5.128205128205129,4,1.0,2222.564102564103,2066.666666666667,155.8974358974359,-453.3333333333337,5.128205128205129,4,1.0,697.4358974358976,586.6666666666667,110.7692307692308,1071.7948717948716,5.128205128205129,4,1.0,697.4358974358976,586.6666666666667,110.7692307692308,1071.7948717948716,5.128205128205129,4,1.0,91.00000000000001,254.00000000000003,91.00000000000001,0.0,136.00000000000003,208.99999999999994,114.4,21.600000000000005,433.40000000000003,-88.40000000000006,403.0,30.4,136.00000000000003,208.99999999999994,114.4,21.600000000000005,136.00000000000003,208.99999999999994,114.4,21.600000000000005
1509,305,13000000000,4,5,100,0.004,0.001,0.1,24000,65000,151.66666666666669,151.66666666666669,0,356.6666666666667,1.6666666666666667,1,4.0,755.5555555555555,635.5555555555555,120.0,938.8888888888888,5.555555555555555,4,1.0,2407.7777777777774,2238.8888888888887,168.8888888888889,-713.333333333333,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,938.8888888888888,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,938.8888888888888,5.555555555555555,4,1.0,91.00000000000001,214.0,91.00000000000001,0.0,136.0,169.0,114.4,21.6,433.3999999999999,-128.39999999999995,403.0,30.400000000000006,136.0,169.0,114.4,21.6,136.0,169.0,114.4,21.6
1513,325,13000000000,4,5,100,0.004,0.001,0.1,24000,65000,151.66666666666669,151.66666666666669,0,390.00000000000006,1.6666666666666667,1,4.0,755.5555555555555,635.5555555555555,120.0,1050.0,5.555555555555555,4,1.0,2407.7777777777774,2238.8888888888887,168.8888888888889,-602.222222222222,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1050.0,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1050.0,5.555555555555555,4,1.0,91.00000000000001,234.00000000000003,91.00000000000001,0.0,136.0,189.0,114.4,21.6,433.3999999999999,-108.39999999999995,403.0,30.400000000000006,136.0,189.0,114.4,21.6,136.0,189.0,114.4,21.6
1514,330,13000000000,4,5,100,0.004,0.001,0.1,24000,65000,151.66666666666669,151.66666666666669,0,398.3333333333333,1.6666666666666667,1,4.0,755.5555555555555,635.5555555555555,120.0,1077.7777777777778,5.555555555555555,4,1.0,2407.7777777777774,2238.8888888888887,168.8888888888889,-574.4444444444441,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1077.7777777777778,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1077.7777777777778,5.555555555555555,4,1.0,91.00000000000001,238.99999999999997,91.00000000000001,0.0,136.0,194.00000000000003,114.4,21.6,433.3999999999999,-103.39999999999995,403.0,30.400000000000006,136.0,194.00000000000003,114.4,21.6,136.0,194.00000000000003,114.4,21.6
1515,335,13000000000,4,5,100,0.004,0.001,0.1,24000,65000,151.66666666666669,151.66666666666669,0,406.6666666666667,1.6666666666666667,1,4.0,755.5555555555555,635.5555555555555,120.0,1105.5555555555557,5.555555555555555,4,1.0,2407.7777777777774,2238.8888888888887,168.8888888888889,-546.6666666666663,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1105.5555555555557,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1105.5555555555557,5.555555555555555,4,1.0,91.00000000000001,244.0,91.00000000000001,0.0,136.0,199.00000000000003,114.4,21.6,433.3999999999999,-98.39999999999993,403.0,30.400000000000006,136.0,199.00000000000003,114.4,21.6,136.0,199.00000000000003,114.4,21.6
1516,340,13000000000,4,5,100,0.004,0.001,0.1,24000,65000,151.66666666666669,151.66666666666669,0,415.00000000000006,1.6666666666666667,1,4.0,755.5555555555555,635.5555555555555,120.0,1133.3333333333337,5.555555555555555,4,1.0,2407.7777777777774,2238.8888888888887,168.8888888888889,-518.8888888888885,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1133.3333333333337,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1133.3333333333337,5.555555555555555,4,1.0,91.00000000000001,249.00000000000003,91.00000000000001,0.0,136.0,204.00000000000009,114.4,21.6,433.3999999999999,-93.39999999999992,403.0,30.400000000000006,136.0,204.00000000000009,114.4,21.6,136.0,204.00000000000009,114.4,21.6
1512,320,13000000000,4,5,100,0.004,0.001,0.1,24000,65000,151.66666666666669,151.66666666666669,0,381.6666666666667,1.6666666666666667,1,4.0,755.5555555555555,635.5555555555555,120.0,1022.2222222222224,5.555555555555555,4,1.0,2407.7777777777774,2238.8888888888887,168.8888888888889,-629.9999999999995,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1022.2222222222224,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1022.2222222222224,5.555555555555555,4,1.0,91.00000000000001,229.0,91.00000000000001,0.0,136.0,184.00000000000003,114.4,21.6,433.3999999999999,-113.39999999999992,403.0,30.400000000000006,136.0,184.00000000000003,114.4,21.6,136.0,184.00000000000003,114.4,21.6
1517,345,13000000000,4,5,100,0.004,0.001,0.1,24000,65000,151.66666666666669,151.66666666666669,0,423.3333333333333,1.6666666666666667,1,4.0,755.5555555555555,635.5555555555555,120.0,1161.1111111111109,5.555555555555555,4,1.0,2407.7777777777774,2238.8888888888887,168.8888888888889,-491.11111111111086,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1161.1111111111109,5.555555555555555,4,1.0,755.5555555555555,635.5555555555555,120.0,1161.1111111111109,5.555555555555555,4,1.0,91.00000000000001,253.99999999999997,91.00000000000001,0.0,136.0,208.99999999999997,114.4,21.6,433.3999999999999,-88.39999999999996,403.0,30.400000000000006,136.0,208.99999999999997,114.4,21.6,136.0,208.99999999999997,114.4,21.6
